Station Name: Dublin_Airport
Station Height: 71 M 
Latitude:53.428  ,Longitude: -6.241


maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)	
rain: -	  Precipitation Amount (mm)
cbl:  -   Mean CBL Pressure (hpa)
wdsp: -	  Mean Wind Speed (knot)
hm:  -	  Highest ten minute mean wind speed (knot)		                 
ddhm: -	  Mean Wind Direction over 10 minutes at time of highest 10 minute mean (degree)                  
hg:  -	  Highest Gust (knot)
sun: -	  Sunshine duration (hours)
dos: -	  Dept of Snow (cm)
g_rad  -  Global Radiation (j/cm sq.) 
soil   -  Mean 10cm Soil Temperature (C)
i: -	  Indicator

date,imax,maxtp,imin,mintp,irain,rain,cbl,wdsp,ihm,hm,iddhm,ddhm,ihg,hg,sun,dos,g_rad,soil 
11-feb-1992,0,9.6,0,0.3,2,0.0,994.3,3.6,0,14,0,130,0,22,5.0,0,686,4.100 
12-feb-1992,0,10.8,0,5.6,0,3.1,983.5,14.3,0,25,0,250,0,34,3.3,0,443,6.175 
13-feb-1992,0,8.0,0,4.0,2,0.0,992.5,14.8,0,25,0,260,0,39,5.0,0,661,4.400 
14-feb-1992,0,12.7,0,4.7,0,1.3,994.8,11.9,0,25,0,250,0,36,0.1,0,265,5.850 
15-feb-1992,0,8.0,0,1.3,0,0.2,1001.8,17.8,0,27,0,250,0,38,6.0,0,747,4.925 
16-feb-1992,0,7.8,0,0.9,2,0.0,1015.5,13.3,0,19,0,300,0,30,3.9,0,670,3.400 
17-feb-1992,0,8.9,0,1.1,0,4.4,1016.9,7.6,0,19,0,320,0,28,0.1,0,292,4.350 
18-feb-1992,0,6.2,0,0.6,0,0.0,1022.1,10.6,0,17,0,10,0,25,4.0,0,702,3.725 
19-feb-1992,0,8.0,0,2.0,2,0.0,1024.2,4.8,0,10,0,120,0,14,2.6,0,474,4.450 
20-feb-1992,0,9.1,0,4.4,2,0.0,1020.0,13.6,0,21,0,220,0,29,3.7,0,658,5.150 
21-feb-1992,0,9.9,0,3.9,3,0.0,1017.6,11.8,0,26,0,210,0,35,2.9,0,598,5.225 
22-feb-1992,0,11.8,0,7.9,0,2.4,1008.3,22.6,0,28,0,220,0,42,0.0,0,198,6.600 
23-feb-1992,0,12.4,0,5.5,0,1.4,1010.9,11.5,0,25,0,210,0,35,0.2,0,448,7.375 
24-feb-1992,0,10.7,0,6.4,0,0.4,1010.5,11.1,0,17,0,200,0,29,1.2,0,423,6.675 
25-feb-1992,0,11.7,0,6.5,2,0.0,1005.8,7.8,0,19,0,170,0,27,5.2,0,818,7.375 
26-feb-1992,0,12.3,0,6.3,0,0.4,1003.3,11.5,0,26,0,170,0,37,4.1,0,718,7.500 
27-feb-1992,0,12.0,0,1.8,0,8.0,1007.2,12.2,0,25,0,170,0,38,0.0,0,291,7.775 
28-feb-1992,0,9.1,0,0.0,3,0.0,1014.7,10.2,0,21,0,190,0,30,7.1,0,1077,4.750 
29-feb-1992,0,10.2,0,6.6,0,0.1,1004.9,15.3,0,23,0,190,0,35,0.0,0,162,6.025 
01-mar-1992,0,10.1,0,1.9,0,0.3,1004.5,11.3,0,22,0,270,0,32,1.4,0,555,6.750 
02-mar-1992,0,9.8,0,1.5,2,0.0,1011.0,15.1,0,22,0,220,0,32,0.2,0,554,5.350 
03-mar-1992,0,15.2,0,6.9,0,0.2,1011.7,12.2,0,20,0,220,0,30,5.0,0,947,7.775 
04-mar-1992,0,14.6,0,8.6,0,0.0,1010.3,14.4,0,27,0,200,0,35,2.7,0,845,7.975 
05-mar-1992,0,13.1,0,5.5,0,1.5,1003.1,10.2,0,25,0,260,0,39,1.4,0,512,7.850 
06-mar-1992,0,12.2,0,5.4,0,0.4,1006.2,14.4,0,25,0,180,0,37,2.0,0,502,6.950 
07-mar-1992,0,11.4,0,2.9,0,8.8,1009.9,11.2,0,21,0,320,0,34,1.2,0,526,8.150 
08-mar-1992,0,10.8,1,-0.6,3,0.0,1020.8,7.4,0,11,0,180,0,17,8.4,0,1336,5.775 
09-mar-1992,0,11.4,0,5.3,0,3.7,1013.8,12.6,0,22,0,190,0,36,0.0,0,280,7.050 
10-mar-1992,0,8.1,0,3.1,0,1.6,1008.2,19.4,0,29,0,250,0,42,6.2,0,1094,6.375 
11-mar-1992,0,10.2,0,3.3,0,2.5,1005.5,18.4,0,28,0,250,0,40,0.0,0,452,5.750 
12-mar-1992,0,9.8,0,7.5,0,1.2,992.7,24.6,0,32,0,260,0,42,0.1,0,411,7.675 
13-mar-1992,0,9.3,0,4.3,0,0.9,993.1,23.4,0,33,0,280,0,47,3.6,0,792,6.900 
14-mar-1992,0,10.4,0,3.9,0,0.7,1002.3,13.9,0,22,0,270,0,32,2.1,0,737,6.575 
15-mar-1992,0,13.2,0,9.2,0,0.3,1008.8,16.6,0,27,0,250,0,35,0.2,0,443,8.775 
16-mar-1992,0,12.6,0,8.9,3,0.0,1015.5,9.6,0,16,0,230,0,22,0.0,0,552,9.200 
17-mar-1992,0,13.3,0,8.2,0,0.0,1011.8,10.6,0,18,0,210,0,24,1.9,0,918,8.925 
18-mar-1992,0,12.1,0,6.3,0,3.9,1005.8,11.6,0,19,0,220,0,27,1.7,0,815,9.000 
19-mar-1992,0,14.3,0,6.1,2,0.0,1007.0,12.1,0,20,0,220,0,30,0.1,0,721,8.875 
20-mar-1992,0,14.5,0,8.6,0,4.4,1001.3,15.5,0,22,0,240,0,31,2.6,0,818,10.800 
21-mar-1992,0,9.1,0,3.3,0,9.6,1003.1,16.6,0,33,0,250,0,45,1.7,0,803,7.575 
22-mar-1992,0,11.4,0,5.3,0,2.8,1000.0,19.1,0,28,0,250,0,39,3.5,0,977,9.225 
23-mar-1992,0,9.7,0,2.5,0,1.0,1000.6,19.7,0,31,0,330,0,50,6.3,0,1192,7.300 
24-mar-1992,0,10.3,0,5.7,0,0.0,1010.5,13.3,0,20,0,330,0,34,1.7,0,897,7.650 
25-mar-1992,0,10.0,0,4.8,0,0.5,1003.0,13.9,0,23,0,290,0,37,0.0,0,356,7.150 
26-mar-1992,0,8.5,0,3.3,2,0.0,996.5,21.0,0,35,0,330,0,53,5.4,0,1101,6.600 
27-mar-1992,0,9.2,0,3.3,2,0.0,1005.0,10.5,0,17,0,320,0,27,1.9,0,815,6.325 
28-mar-1992,0,11.7,0,6.3,0,0.8,996.5,9.7,0,15,0,250,0,22,1.3,0,960,8.375 
29-mar-1992,0,8.9,0,3.0,0,4.0,982.0,6.3,0,16,0,120,0,21,2.4,0,1006,8.150 
30-mar-1992,0,7.9,0,1.1,0,4.4,974.2,6.6,0,15,0,20,0,21,2.3,0,1000,7.075 
31-mar-1992,0,7.2,0,3.8,0,11.6,972.2,11.6,0,19,0,60,0,29,0.0,0,286,6.275 
01-apr-1992,0,7.6,0,2.6,0,1.7,979.3,18.0,0,25,0,40,0,36,1.0,0,659,6.650 
02-apr-1992,0,4.5,0,1.2,0,9.6,990.7,13.5,0,23,0,20,0,34,0.0,0,333,4.700 
03-apr-1992,0,6.9,0,1.5,2,0.0,1001.4,9.0,0,16,0,20,0,22,0.9,0,973,5.275 
04-apr-1992,0,10.5,0,0.8,3,0.0,1006.9,7.6,0,12,0,270,0,18,3.3,0,1332,5.825 
05-apr-1992,0,10.5,0,2.9,0,1.3,999.2,11.2,0,15,0,200,0,26,3.9,0,1169,6.950 
06-apr-1992,0,12.9,0,6.4,0,0.9,985.8,9.0,0,17,0,190,0,27,3.4,0,1036,8.350 
07-apr-1992,0,9.8,0,6.0,0,14.5,982.8,10.3,0,17,0,80,0,23,1.4,0,771,8.275 
08-apr-1992,0,11.3,0,6.2,0,0.3,999.8,6.5,0,12,0,50,0,18,4.8,0,1158,9.275 
09-apr-1992,0,17.2,0,4.5,3,0.0,1012.3,7.3,0,16,0,220,0,23,6.8,0,1602,9.850 
10-apr-1992,0,16.2,0,8.2,0,0.0,1010.0,6.1,0,11,0,220,0,17,1.6,0,1146,11.100 
11-apr-1992,0,13.0,0,8.2,0,2.0,1006.0,4.5,0,14,0,260,0,19,0.3,0,528,10.375 
12-apr-1992,0,10.0,0,3.0,0,3.4,1002.3,17.6,0,27,0,260,0,41,8.5,0,1658,9.250 
13-apr-1992,0,12.1,0,5.4,0,1.8,1000.4,19.0,0,32,0,250,0,45,5.7,0,1520,8.475 
14-apr-1992,0,12.7,0,4.8,0,2.8,991.1,10.4,0,20,0,320,0,29,4.3,0, ,10.525 
15-apr-1992,0,10.0,0,2.8,0,1.5,1003.0,16.8,0,25,0,330,0,45,10.7,0, ,8.450 
16-apr-1992,0,11.1,0,1.6,0,0.6,1016.8,10.6,0,16,0,230,0,22,1.8,0,1214,7.850 
17-apr-1992,0,13.9,0,9.5,0,1.2,1012.5,17.3,0,23,0,260,0,33,0.0,0,521,10.325 
18-apr-1992,0,15.1,0,7.7,0,0.9,1012.3,18.7,0,27,0,250,0,37,1.2,0,785,11.225 
19-apr-1992,0,13.4,0,6.3,0,2.8,1014.5,4.0,0,8,0,250,0,12,1.0,0,898,11.525 
20-apr-1992,0,12.9,0,7.8,0,0.1,1008.5,9.1,0,17,0,170,0,23,1.9,0,1013,10.975 
21-apr-1992,0,12.0,0,7.8,2,0.0,1005.4,8.3,0,14,0,280,0,21,2.1,0,980,10.400 
22-apr-1992,0,10.1,0,6.5,0,6.3,999.3,9.5,0,17,0,150,0,24,0.1,0,817,9.675 
23-apr-1992,0,12.2,0,4.8,0,1.9,987.2,10.4,0,21,0,180,0,33,0.0,0,651,8.700 
24-apr-1992,0,12.6,0,4.6,0,3.9,981.3,11.3,0,20,0,240,0,34,6.1,0,1438,10.875 
25-apr-1992,0,13.5,0,6.3,0,2.3,988.7,13.9,0,26,0,190,0,38,6.9,0,1489,9.475 
26-apr-1992,0,13.2,0,7.6,0,3.2,989.0,18.6,0,26,0,220,0,40,9.0,0,1889,10.375 
27-apr-1992,0,12.5,0,4.7,0,2.4,993.2,18.2,0,28,0,230,0,39,8.5,0,1767,9.725 
28-apr-1992,0,11.8,0,2.8,0,1.8,1001.0,13.0,0,21,0,280,0,33,8.8,0,1805,9.000 
29-apr-1992,0,9.3,0,2.6,0,1.7,1006.8,9.2,0,14,0,250,0,19,0.2,0,1002,8.425 
30-apr-1992,0,14.8,0,7.0,0,1.4,999.7,15.5,0,25,0,250,0,33,0.2,0,827,10.950 
01-may-1992,0,11.9,0,4.5,0,3.2,1003.9,16.0,0,24,0,290,0,40,10.3,0,2112,9.775 
02-may-1992,0,12.8,0,5.0,2,0.0,1012.9,11.7,0,20,0,310,0,26,7.4,0,1662,9.875 
03-may-1992,0,15.3,0,5.5,0,0.1,1016.4,8.2,0,14,0,220,0,21,3.0,0,1791,11.625 
04-may-1992,0,15.4,0,7.7,0,4.0,1013.7,8.6,0,18,0,300,0,27,0.6,0,1004,12.300 
05-may-1992,0,14.2,0,3.9,0,0.7,1018.1,10.9,0,17,0,260,0,23,9.9,0,2062,11.500 
06-may-1992,0,14.3,0,9.0,2,0.0,1016.8,18.9,0,24,0,250,0,33,0.1,0,913,11.525 
07-may-1992,0,14.9,0,6.5,2,0.0,1009.4,16.8,0,23,0,240,0,35,1.2,0,851,11.750 
08-may-1992,0,11.7,0,4.5,0,0.7,1000.7,18.2,0,29,0,260,0,44,7.6,0,2009,9.775 
09-may-1992,0,10.8,0,4.3,0,2.0,993.7,6.0,0,16,0,260,0,22,2.4,0,1134,9.800 
10-may-1992,0,11.5,0,2.8,0,8.2,996.0,7.3,0,14,0,260,0,21,2.7,0,1239,9.025 
11-may-1992,0,12.8,0,3.1,2,0.0,996.7,16.3,0,27,0,200,0,38,6.8,0,1646,9.650 
12-may-1992,0,17.7,0,12.5,0,0.1,999.1,16.1,0,24,0,220,0,34,1.2,0,894,12.650 
13-may-1992,0,16.8,0,12.7,0,0.0,1004.3,12.0,0,23,0,140,0,36,6.5,0,2050,14.100 
14-may-1992,0,18.6,0,10.1,2,0.0,1004.1,15.5,0,28,0,190,0,40,7.3,0,1401,13.750 
15-may-1992,0,16.9,0,8.5,3,0.0,1018.7,11.0,0,16,0,220,0,23,14.0,0,2579,14.250 
16-may-1992,0,13.8,0,6.5,3,0.0,1027.3,6.0,0,11,0,80,0,17,13.7,0,2669,15.375 
17-may-1992,0,18.0,0,8.0,3,0.0,1021.0,7.7,0,13,0,110,0,17,13.2,0,2523,16.025 
18-may-1992,0,17.6,0,9.7,3,0.0,1013.6,7.8,0,17,0,120,0,23,14.0,0,2704,16.800 
19-may-1992,0,19.8,0,10.7,2,0.0,1011.4,3.7,0,7,0,100,0,12,9.2,0,2076,18.175 
20-may-1992,0,18.0,0,9.9,3,0.0,1012.6,6.2,0,12,0,360,0,19,3.6,0,1462,16.875 
21-may-1992,0,15.7,0,5.9,3,0.0,1009.4,5.6,0,12,0,310,0,19,6.8,0,1586,15.475 
22-may-1992,0,15.7,0,8.8,3,0.0,1007.4,4.5,0,13,0,50,0,13,10.1,0,2361,17.500 
23-may-1992,0,17.3,0,11.0,3,0.0,1004.4,8.8,0,16,0,60,0,23,10.7,0,2365,18.825 
24-may-1992,0,20.4,0,11.5,2,0.0,1001.3,9.9,0,14,0,50,0,21,11.3,0,2330,19.000 
25-may-1992,0,17.1,0,12.8,2,0.0,1006.5,9.5,0,18,0,130,0,24,3.8,0,1540,17.975 
26-may-1992,0,19.9,0,11.8,3,0.0,1008.5,9.9,0,20,0,80,0,29,11.1,0,2463,19.300 
27-may-1992,0,18.8,0,11.6,3,0.0,1003.4,15.8,0,23,0,60,0,34,13.7,0,2627,19.150 
28-may-1992,0,16.4,0,12.0,0,8.0,998.0,10.2,0,17,0,60,0,26,1.0,0,1159,16.800 
29-may-1992,0,15.2,0,10.3,0,12.2,999.5,3.8,0,9,0,300,0,13,0.0,0,993,15.450 
30-may-1992,0,17.6,0,11.7,0,0.3,1000.8,5.8,0,11,0,20,0,16,0.3,0,921,15.850 
31-may-1992,0,16.5,0,11.8,2,0.0,998.7,6.6,0,14,0,150,0,20,0.5,0,985,15.700 
01-jun-1992,0,17.3,0,10.4,0,5.2,996.5,4.6,0,9,0,250,0,13,1.8,0,1537,15.950 
02-jun-1992,0,17.8,0,11.0,0,26.1,995.8,7.8,0,16,0,250,0,21,2.1,0,1329,15.350 
03-jun-1992,0,12.7,0,9.9,0,1.7,1003.5,6.8,0,10,0,30,0,17,0.0,0,608,13.700 
04-jun-1992,0,13.6,0,8.0,0,0.7,1011.2,7.8,0,14,0,60,0,22,1.8,0,690,13.275 
05-jun-1992,0,13.9,0,9.8,0,3.4,1012.8,6.5,0,13,0,360,0,18,0.2,0,911,13.175 
06-jun-1992,0,18.9,0,10.0,3,0.0,1008.4,10.5,0,15,0,30,0,20,9.1,0,2329,16.300 
07-jun-1992,0,17.1,0,11.2,3,0.0,1002.4,7.5,0,13,0,50,0,19,11.9,0,2629,17.600 
08-jun-1992,0,17.8,0,10.6,2,0.0,996.9,4.5,0,12,0,100,0,16,3.8,0,1568,17.625 
09-jun-1992,0,18.2,0,10.8,2,0.0,999.9,4.5,0,9,0,80,0,13,5.2,0,2107,17.875 
10-jun-1992,0,19.0,0,12.9,2,0.0,1004.7,6.1,0,11,0,50,0,16,11.8,0,2502,20.200 
11-jun-1992,0,17.8,0,12.7,3,0.0,1010.1,7.3,0,12,0,60,0,17,8.7,0,2050,19.875 
12-jun-1992,0,22.8,0,11.4,3,0.0,1013.8,4.1,0,8,0,70,0,12,14.0,0,2651,21.325 
13-jun-1992,0,23.8,0,13.4,2,0.0,1012.3,8.5,0,13,0,230,0,21,10.3,0,2391,21.225 
14-jun-1992,0,23.1,0,15.4,2,0.0,1011.3,10.5,0,16,0,240,0,23,2.0,0,1676,21.550 
15-jun-1992,0,17.5,0,12.7,2,0.0,1015.6,8.8,0,13,0,330,0,19,3.3,0,1845,19.825 
16-jun-1992,0,17.7,0,9.9,3,0.0,1021.5,9.4,0,14,0,40,0,20,9.9,0,2338,19.550 
17-jun-1992,0,17.9,0,9.0,3,0.0,1024.1,5.5,0,11,0,20,0,18,12.8,0,2547,20.275 
18-jun-1992,0,16.5,0,8.8,3,0.0,1021.8,8.9,0,19,0,20,0,27,10.1,0,2521,20.100 
19-jun-1992,0,18.5,0,8.5,0,0.0,1020.3,9.0,0,14,0,10,0,23,6.8,0,1816,18.875 
20-jun-1992,0,20.4,0,9.4,3,0.0,1019.2,8.5,0,17,0,320,0,24,5.2,0,1976,19.250 
21-jun-1992,0,20.0,0,11.0,3,0.0,1014.2,12.1,0,19,0,320,0,28,11.9,0,2549,20.225 
22-jun-1992,0,19.2,0,11.0,0,0.0,1009.3,6.9,0,12,0,320,0,18,4.8,0,1805,19.800 
23-jun-1992,0,17.5,0,11.2,2,0.0,1006.5,7.2,0,12,0,290,0,18,1.4,0,1283,19.000 
24-jun-1992,0,20.0,0,11.4,3,0.0,1007.0,7.0,0,11,0,240,0,18,8.2,0,2062,19.675 
25-jun-1992,0,20.4,0,13.5,2,0.0,1009.8,8.8,0,14,0,240,0,14,9.1,0,2193,21.325 
26-jun-1992,0,20.4,0,11.7,3,0.0,1012.3,5.5,0,9,0,140,0,15,6.7,0,1959,20.175 
27-jun-1992,0,21.1,0,12.7,3,0.0,1013.0,4.8,0,8,0,80,0,14,9.4,0,2381,21.675 
28-jun-1992,0,22.6,0,12.7,3,0.0,1009.7,7.4,0,14,0,130,0,19,2.7,0,1839,21.450 
29-jun-1992,0,22.6,0,14.1,2,0.0,1003.5,6.1,0,12,0,130,0,18,4.7,0,1809,21.075 
30-jun-1992,0,20.0,0,15.1,0,0.3,1000.0,5.2,0,13,0,360,0,18,0.9,0,1418,21.225 
01-jul-1992,0,15.6,0,13.0,0,1.0,1004.2,11.1,0,16,0,30,0,23,0.3,0,848,18.400 
02-jul-1992,0,14.4,0,12.4,0,6.8,1004.8,12.9,0,19,0,140,0,27,0.0,0,389,16.250 
03-jul-1992,0,17.6,0,13.7,0,24.2,999.0,10.0,0,19,0,140,0,28,2.4,0,1254,16.550 
04-jul-1992,0,16.1,0,10.5,0,1.1,1004.2,8.0,0,14,0,20,0,19,0.4,0,955,16.525 
05-jul-1992,0,18.5,0,8.4,3,0.0,1013.6,5.9,0,11,0,20,0,17,11.3,0,2652,17.200 
06-jul-1992,0,18.0,0,11.8,2,0.0,1016.9,3.6,0,9,0,310,0,13,0.0,0,1017,17.400 
07-jul-1992,0,20.4,0,13.9,0,0.0,1015.3,4.1,0,6,0,70,0,12,3.4,0,2025,19.175 
08-jul-1992,0,17.6,0,14.0,0,2.7,1012.5,3.2,0,11,0,340,0,15,0.0,0,544,18.200 
09-jul-1992,0,15.2,0,12.0,0,2.5,1005.7,3.6,0,8,0,130,0,12,0.0,0,922,16.875 
10-jul-1992,0,18.4,0,10.6,0,0.0,998.6,5.4,0,13,0,120,0,17,5.7,0,1985,18.075 
11-jul-1992,0,19.6,0,13.2,0,6.4,993.2,8.0,0,17,0,260,0,22,2.6,0,1242,17.500 
12-jul-1992,0,20.8,0,12.2,0,0.1,995.7,12.9,0,18,0,270,0,25,10.3,0,2392,17.725 
13-jul-1992,0,18.0,0,11.3,0,0.3,998.5,6.8,0,11,0,300,0,17,0.4,0,1202,17.000 
14-jul-1992,0,19.4,0,9.0,3,0.0,1004.3,6.9,0,12,0,130,0,16,10.6,0,2532,18.600 
15-jul-1992,0,22.7,0,14.0,0,2.0,1005.5,9.5,0,15,0,200,0,21,8.4,0,1969,19.700 
16-jul-1992,0,22.7,0,15.6,0,3.3,1001.2,9.4,0,19,0,250,0,27,1.8,0,1172,19.350 
17-jul-1992,0,21.3,0,14.9,0,0.6,1000.0,13.0,0,20,0,220,0,32,5.5,0,1677,18.150 
18-jul-1992,0,20.6,0,13.3,0,2.3,1000.2,12.7,0,20,0,200,0,29,0.2,0,774,17.125 
19-jul-1992,0,21.6,0,14.5,0,5.7,999.5,11.7,0,18,0,220,0,28,8.8,0,1825,18.250 
20-jul-1992,0,19.9,0,13.8,0,2.5,999.8,7.8,0,16,0,130,0,20,7.2,0,1626,18.125 
21-jul-1992,0,19.0,0,10.3,0,0.8,1002.1,9.3,0,15,0,240,0,20,6.8,0,1807,17.225 
22-jul-1992,0,21.4,0,10.0,0,0.0,1007.9,9.8,0,16,0,210,0,23,8.6,0,1903,16.875 
23-jul-1992,0,19.0,0,13.9,0,5.5,1004.8,10.2,0,23,0,220,0,33,1.3,0,694,16.525 
24-jul-1992,0,19.3,0,12.5,0,0.0,1006.5,9.4,0,13,0,260,0,20,6.8,0,1816,16.650 
25-jul-1992,0,20.8,0,14.3,0,1.7,1005.1,11.4,0,19,0,200,0,27,5.7,0,1405,16.900 
26-jul-1992,0,19.0,0,10.7,0,0.4,1005.1,14.9,0,25,0,230,0,36,7.8,0,1719,16.450 
27-jul-1992,0,18.6,0,9.5,2,0.0,1014.5,12.6,0,21,0,260,0,31,9.1,0,2050,15.525 
28-jul-1992,0,18.2,0,8.3,3,0.0,1017.8,6.4,0,13,0,140,0,18,11.8,0,2417,16.625 
29-jul-1992,0,19.2,0,10.7,3,0.0,1011.5,3.0,0,6,0,110,0,10,4.3,0,1625,17.275 
30-jul-1992,0,19.2,0,9.4,3,0.0,1010.5,6.0,0,10,0,280,0,15,6.1,0,1697,16.950 
31-jul-1992,0,20.7,0,13.1,2,0.0,1004.2,8.0,0,16,0,140,0,22,11.3,0,2338,18.550 
01-aug-1992,0,19.5,0,14.4,0,0.6,996.8,13.8,0,22,0,250,0,27,4.0,0,1643,18.700 
02-aug-1992,0,19.2,0,13.0,0,0.2,993.2,11.1,0,24,0,230,0,33,0.3,0,1093,17.700 
03-aug-1992,0,19.6,0,11.9,0,4.7,995.1,16.4,0,27,0,240,0,43,8.7,0,1909,16.950 
04-aug-1992,0,17.3,0,11.0,0,0.2,1003.1,14.6,0,22,0,190,0,36,2.6,0,1077,15.425 
05-aug-1992,0,20.4,0,10.5,2,0.0,1005.0,13.0,0,19,0,220,0,28,4.1,0,1265,16.350 
06-aug-1992,0,17.8,0,9.5,0,0.0,1012.3,8.0,0,16,0,250,0,21,7.1,0,1581,15.525 
07-aug-1992,0,15.8,0,11.5,0,0.0,1012.6,6.5,0,11,0,10,0,16,0.1,0,854,15.325 
08-aug-1992,0,16.3,0,12.6,0,0.7,1006.3,10.6,0,16,0,50,0,21,0.1,0,527,15.600 
09-aug-1992,0,20.0,0,11.6,0,0.1,1000.1,7.5,0,14,0,260,0,20,3.4,0,1573,16.425 
10-aug-1992,0,19.0,0,9.9,0,0.3,999.7,7.8,0,15,0,240,0,21,3.3,0,1379,16.150 
11-aug-1992,0,18.3,0,11.0,0,5.3,993.7,11.5,0,20,0,200,0,33,8.8,0,1811,16.250 
12-aug-1992,0,16.6,0,11.2,0,4.5,992.5,17.8,0,28,0,240,0,41,9.6,0,1687,14.825 
13-aug-1992,0,17.9,0,10.5,0,0.9,1000.3,6.5,0,16,0,250,0,22,3.2,0,1016,14.625 
14-aug-1992,0,20.6,0,7.5,3,0.0,1005.5,6.8,0,11,0,200,0,17,7.1,0,1831,15.525 
15-aug-1992,0,17.6,0,12.0,0,13.3,1001.2,10.7,0,17,0,250,0,24,0.6,0,675,15.675 
16-aug-1992,0,19.0,0,10.0,0,0.1,1000.8,9.0,0,17,0,210,0,26,9.6,0,1748,15.500 
17-aug-1992,0,17.8,0,10.9,0,1.7,1002.3,9.7,0,19,0,250,0,25,9.9,0,1815,15.450 
18-aug-1992,0,18.9,0,9.0,3,0.0,1004.2,6.5,0,14,0,190,0,18,7.4,0,1495,15.550 
19-aug-1992,0,19.5,0,12.0,2,0.0,1002.6,6.0,0,15,0,210,0,20,5.2,0,1218,15.350 
20-aug-1992,0,21.0,0,11.9,2,0.0,1000.4,7.8,0,14,0,220,0,20,9.6,0,1740,16.050 
21-aug-1992,0,19.1,0,12.6,2,0.0,999.2,6.0,0,12,0,200,0,19,2.6,0,1228,16.675 
22-aug-1992,0,17.3,0,9.5,0,26.4,991.8,14.0,0,25,0,140,0,39,5.3,0,973,15.475 
23-aug-1992,0,18.6,0,8.9,2,0.0,997.0,10.1,0,15,0,230,0,24,10.9,0,1998,14.575 
24-aug-1992,0,18.2,0,9.7,2,0.0,995.7,8.3,0,14,0,130,0,21,3.6,0,1284,14.775 
25-aug-1992,0,17.3,0,12.6,2,0.0,993.0,15.0,0,29,0,230,0,40,5.9,0,1304,14.975 
26-aug-1992,0,17.2,0,11.0,0,4.3,992.6,9.8,0,18,0,230,0,25,4.5,0,1228,14.550 
27-aug-1992,0,20.0,0,11.6,0,5.8,983.8,13.4,0,23,0,230,0,34,4.9,0,1399,15.000 
28-aug-1992,0,15.7,0,8.5,0,0.9,987.2,11.3,0,18,0,250,0,23,7.8,0,1420,14.100 
29-aug-1992,0,15.6,0,7.3,0,5.7,983.5,9.9,0,22,0,110,0,33,3.2,0,1279,12.975 
30-aug-1992,0,14.1,0,7.9,0,6.5,974.2,16.6,0,31,0,260,0,44,4.2,0,1203,12.750 
31-aug-1992,0,15.7,0,6.5,0,3.1,987.1,14.8,0,23,0,240,0,32,9.9,0,1804,12.025 
01-sep-1992,0,15.0,0,7.3,0,1.9,995.6,13.5,0,21,0,240,0,30,7.9,0,1700,12.425 
02-sep-1992,0,17.9,0,9.3,0,0.7,994.2,12.8,0,20,0,320,0,31,2.4,0,1240,13.925 
03-sep-1992,0,15.7,0,7.4,0,6.0,1004.4,11.5,0,16,0,280,0,25,2.3,0,895,12.475 
04-sep-1992,0,15.2,0,6.0,0,0.6,1012.2,11.0,0,19,0,280,0,28,7.6,0,1439,11.650 
05-sep-1992,0,13.0,0,3.7,3,0.0,1008.8,7.8,0,16,0,150,0,28,4.6,0,1223,11.475 
06-sep-1992,0,20.0,0,9.2,0,3.1,993.4,17.2,0,31,0,240,0,43,0.8,0,715,13.575 
07-sep-1992,0,15.4,0,7.8,2,0.0,996.0,17.7,0,27,0,240,0,38,9.0,0,1668,12.150 
08-sep-1992,0,14.6,0,7.0,2,0.0,1002.0,15.5,0,21,0,230,0,32,1.5,0,1022,11.675 
09-sep-1992,0,16.6,0,11.8,0,0.1,1003.2,14.6,0,21,0,220,0,29,1.6,0,1022,12.775 
10-sep-1992,0,15.6,0,13.5,0,1.8,995.3,17.0,0,24,0,190,0,35,0.0,0,285,13.125 
11-sep-1992,0,14.4,0,8.8,0,5.7,995.7,17.5,0,27,0,130,0,41,6.3,0,1292,12.050 
12-sep-1992,0,14.1,0,8.5,0,14.4,1003.9,9.5,0,19,0,220,0,28,0.3,0,474,11.350 
13-sep-1992,0,13.2,0,7.3,2,0.0,1000.8,10.1,0,18,0,220,0,27,1.4,0,986,11.675 
14-sep-1992,0,16.7,0,11.0,0,0.7,1000.6,14.5,0,20,0,260,0,28,6.1,0,1370,12.600 
15-sep-1992,0,16.6,0,11.2,2,0.0,1005.5,17.1,0,31,0,240,0,42,4.6,0,1154,13.425 
16-sep-1992,0,16.3,0,10.8,2,0.0,1010.3,7.7,0,16,0,120,0,23,4.5,0,1204,14.275 
17-sep-1992,0,16.9,0,13.3,0,1.4,1004.7,6.3,0,15,0,130,0,24,1.6,0, ,14.550 
18-sep-1992,0,18.0,0,12.9,2,0.0,1005.5,4.8,0,10,0,280,0,14,2.5,0, ,15.425 
19-sep-1992,0,17.5,0,11.5,0,1.7,1006.0,4.7,0,11,0,230,0,16,1.1,0,802,14.625 
20-sep-1992,0,16.1,0,9.7,0,0.1,1007.5,5.7,0,11,0,260,0,17,6.4,0,1103,13.900 
21-sep-1992,0,14.2,0,9.2,0,0.2,1003.9,10.8,0,17,0,40,0,23,1.5,0,930,12.700 
22-sep-1992,0,16.0,0,6.6,3,0.0,1001.7,10.0,0,16,0,320,0,26,9.6,0,1372,12.825 
